sale_id,date_key,agent_id,product_id,ape_usd,fyp_usd,policies_issued,sale_channel
8993,20250715,111,1,3082.21,2846.77,1,bancassurance
10830,20241218,132,2,2851.93,2568.83,2,tied_agency
6362,20230223,78,5,234.73,327.83,2,tied_agency
3900,20250826,49,6,2584.98,3586.14,1,tied_agency
801,20230822,14,1,1079.71,1399.55,2,tied_agency
3085,20240125,38,5,772.72,869.71,2,bancassurance
6134,20241231,74,1,4308.04,5588.74,1,tied_agency
3917,20230120,50,3,1822.04,1844.85,2,bancassurance
13362,20250922,165,4,873.09,1238.55,1,tied_agency
15840,20241101,195,2,2394.68,2331.1,1,bancassurance
5041,20230929,63,1,3728.6,4086.47,1,bancassurance
12618,20240527,157,3,1318.54,1795.96,2,bancassurance
11871,20231025,149,5,434.09,559.31,1,bancassurance
2917,20230911,37,2,2110.64,2940.75,1,tied_agency
7356,20230612,90,6,4684.23,5608.47,2,bancassurance
15042,20240527,185,4,696.56,842.92,2,tied_agency
2655,20240807,34,5,1098.58,1096.94,1,tied_agency
8435,20230228,102,1,1332.24,1786.5,2,bancassurance
4417,20230911,56,5,740.48,733.76,1,tied_agency
3325,20240521,42,1,3870.02,4731.1,2,tied_agency
342,20230512,8,6,6641.7,6388.79,2,bancassurance
5928,20230515,72,5,474.09,560.4,1,bancassurance
13026,20250307,161,6,2145.42,2020.39,1,bancassurance
8548,20251015,103,2,1176.52,1433.89,1,tied_agency
2198,20231218,29,1,2804.85,3104.48,2,tied_agency
13969,20230821,174,3,1051.79,947.93,1,bancassurance
10847,20250721,132,6,6780.06,8009.54,2,tied_agency
2353,20250311,30,3,2886.65,3165.14,1,tied_agency
6193,20230710,75,6,6258.83,7830.08,2,tied_agency
13184,20250630,163,1,970.24,1138.16,1,tied_agency
8874,20240909,108,2,3550.81,5100.06,1,bancassurance
11838,20230329,149,1,1880.75,2563.25,2,bancassurance
5555,20230731,68,2,1488.65,1511.81,1,tied_agency
2568,20251222,32,1,1544.39,1968.2,2,tied_agency
2366,20230523,31,1,1337.38,1328.63,2,tied_agency
14065,20240311,176,3,1644.3,1901.54,1,bancassurance
204,20251103,4,1,3932.38,4903.63,2,tied_agency
3655,20230523,47,2,4914.65,7266.33,1,tied_agency
1995,20230809,28,3,2567.95,2441.34,2,bancassurance
12834,20240228,160,5,719.05,665.07,2,tied_agency
4524,20250820,56,6,7069.17,6804.77,2,tied_agency
8122,20241104,99,2,2366.41,3215.87,1,bancassurance
3765,20240208,48,6,1252.38,1600.0,1,tied_agency
2908,20230823,37,6,4383.96,5487.9,1,tied_agency
14227,20230421,179,5,791.03,874.87,2,tied_agency
3175,20240429,9005,2,4438.43,4512.73,1,bancassurance
3098,20240814,38,2,4589.44,5689.81,2,bancassurance
3018,20250616,37,4,1444.3,1406.41,1,tied_agency
9009,20230605,112,1,1237.21,1747.27,1,bancassurance
7798,20241024,96,4,2602.84,2761.14,2,tied_agency
2689,20230123,35,3,1765.88,2500.18,1,tied_agency
13288,20230607,165,4,1360.5,1441.27,1,tied_agency
5949,20240108,72,6,2663.69,3494.11,1,bancassurance
15526,20240311,191,1,3880.61,5628.8,2,tied_agency
14551,20240416,182,3,2148.14,3029.91,1,tied_agency
6030,20231218,73,1,1443.4,1540.51,2,tied_agency
5286,20230925,65,2,2051.8,1940.22,2,tied_agency
14883,20231225,184,1,2997.73,4248.7,2,bancassurance
10239,20251024,126,3,2617.24,2408.08,2,bancassurance
8579,20230619,104,1,4465.38,6550.81,2,bancassurance
12458,20230703,156,1,4091.66,3848.85,1,bancassurance
6323,20240624,76,2,4349.39,5000.02,2,tied_agency
5264,20230112,65,6,3697.54,4044.54,1,tied_agency
735,20240130,13,4,1472.81,2174.94,2,bancassurance
6639,20250825,80,2,4632.25,6484.1,2,bancassurance
5082,20240627,63,2,2657.5,3006.06,1,bancassurance
5114,20241230,63,1,2656.7,2856.51,1,bancassurance
1543,20230508,24,1,2626.55,3491.89,2,bancassurance
3414,20250210,43,1,3348.31,3791.01,1,tied_agency
7164,20240219,86,5,595.86,715.8,2,bancassurance
13105,20240205,162,3,2025.46,1955.56,1,bancassurance
7515,20251209,91,2,2263.77,2968.08,1,bancassurance
3205,20250421,39,1,1454.96,1577.33,1,bancassurance
13323,20240812,165,1,4793.15,5959.68,2,tied_agency
10198,20250218,126,1,2427.41,2500.33,1,bancassurance
6931,20250127,84,5,1033.86,1311.66,1,bancassurance
14250,20240125,179,5,1102.32,1002.82,1,tied_agency
8242,20251124,100,5,533.67,753.93,2,bancassurance
6257,20250703,75,3,1496.56,2034.76,1,tied_agency
2969,20240715,37,1,3173.67,3117.17,1,tied_agency
14070,20240513,176,1,3146.3,3881.91,1,bancassurance
4865,20250416,61,3,646.03,649.96,2,bancassurance
15233,20230427,9003,6,1006.04,1301.67,1,bancassurance
9463,20250210,9001,1,938.87,935.39,2,tied_agency
3882,20241223,49,5,546.51,597.11,2,tied_agency
3701,20241209,47,4,2186.05,2526.94,1,tied_agency
15624,20251120,192,2,3270.17,4832.62,2,tied_agency
11673,20240212,146,5,706.91,847.23,2,bancassurance
9655,20230901,123,4,2811.58,2585.89,1,tied_agency
8,20230426,2,2,4947.61,6056.51,1,tied_agency
12306,20250708,153,2,3444.71,3984.46,2,bancassurance
13243,20241223,164,5,1164.5,1412.98,1,tied_agency
14796,20250707,183,1,3216.6,4222.53,2,tied_agency
8018,20240722,98,4,2605.68,2907.12,2,bancassurance
6272,20251215,75,2,2192.81,2494.7,2,tied_agency
15351,20240320,189,6,3754.83,5197.75,2,bancassurance
15258,20240315,187,6,7222.55,10284.75,2,bancassurance
9315,20250113,116,5,809.68,837.09,1,bancassurance
10593,20230705,130,2,1571.75,2126.45,1,tied_agency
1657,20250206,24,3,2771.2,2661.62,2,bancassurance
1676,20250606,24,3,2270.64,2795.82,1,bancassurance
813,20240605,9009,6,5935.95,7207.92,2,tied_agency
9049,20230323,113,1,2566.62,2569.89,1,tied_agency
14095,20250303,176,2,2962.23,3847.61,2,bancassurance
3145,20230426,39,5,979.89,968.06,1,bancassurance
13167,20231120,163,2,2931.87,4018.69,2,tied_agency
3664,20230804,47,4,2209.19,2640.13,1,tied_agency
8851,20230227,108,6,6224.04,6374.58,1,bancassurance
538,20230515,11,1,2728.2,3766.98,1,bancassurance
11516,20230901,142,3,2515.99,2958.79,2,bancassurance
4551,20230418,58,2,1646.68,1883.67,2,tied_agency
3719,20250929,47,5,254.61,233.33,2,tied_agency
12617,20240528,157,2,1416.91,1917.6,1,bancassurance
9930,20241209,124,6,6647.93,6345.64,1,bancassurance
6905,20240315,84,6,7052.26,9665.16,1,bancassurance
8155,20230217,100,1,2004.54,2910.04,1,bancassurance
8426,20251117,101,6,2809.35,4059.5,1,bancassurance
12153,20230628,152,6,1165.61,1222.76,2,bancassurance
13686,20240527,9008,6,3794.85,3910.44,1,tied_agency
11087,20240322,136,2,4235.71,4092.26,2,tied_agency
11524,20240807,142,2,4486.17,5011.8,1,bancassurance
9510,20250630,121,4,1601.52,1466.89,2,tied_agency
14892,20240227,184,1,3005.98,4100.6,2,bancassurance
6862,20251013,83,2,3430.79,4724.94,2,bancassurance
7657,20231020,95,1,1797.74,1649.8,2,bancassurance
10947,20251212,133,4,1902.19,2727.16,1,tied_agency
6039,20240626,9008,3,1545.92,2190.49,1,tied_agency
7661,20240513,95,4,2944.59,3140.48,1,bancassurance
11256,20241230,138,4,2780.52,3679.38,1,tied_agency
5416,20240923,66,4,1611.12,2055.66,1,bancassurance
10561,20230106,130,4,1136.65,1629.28,2,tied_agency
7910,20240221,97,1,2137.5,2879.28,2,bancassurance
3503,20240202,45,2,3068.81,3371.12,2,tied_agency
11340,20240524,139,6,1392.13,1617.78,2,bancassurance
6034,20240220,73,4,570.56,656.9,2,tied_agency
3846,20230927,49,1,2526.0,2640.98,2,tied_agency
13328,20240918,165,3,1274.93,1641.75,1,tied_agency
14272,20241018,179,6,4743.94,5898.59,2,tied_agency
3417,20250310,43,5,1093.79,1201.65,2,tied_agency
6646,20251105,80,5,798.6,878.66,2,bancassurance
550,20231005,11,4,2146.14,3162.8,2,bancassurance
8411,20250825,101,2,3025.65,4253.7,1,bancassurance
8192,20240513,100,6,2732.53,3416.65,2,bancassurance
12640,20241023,157,5,417.67,491.91,2,bancassurance
11816,20250911,148,6,4754.44,4347.08,1,bancassurance
15593,20230508,192,4,2036.17,1889.22,1,tied_agency
9848,20230912,124,5,377.08,480.23,2,bancassurance
6385,20231030,78,1,3428.94,4954.53,1,tied_agency
3716,20250725,47,4,2500.88,2448.73,1,tied_agency
13738,20230327,170,3,1169.82,1435.11,2,tied_agency
15170,20250124,186,6,5093.95,7284.33,2,tied_agency
1988,20230712,28,2,2662.88,2880.25,2,bancassurance
7207,20250203,87,4,2024.93,1882.59,1,bancassurance
4548,20230213,58,1,2541.84,2825.87,1,tied_agency
4527,20250917,56,2,4620.4,6422.23,2,tied_agency
9168,20250304,114,5,441.77,627.35,1,tied_agency
14123,20230126,177,5,1032.66,1463.64,2,tied_agency
1334,20241018,21,5,1185.31,1622.94,2,tied_agency
3536,20250513,45,1,811.67,969.51,1,tied_agency
3686,20240617,47,3,1271.92,1168.29,2,tied_agency
5606,20250110,68,4,1335.62,1952.4,1,tied_agency
9235,20240910,115,6,5812.07,8713.47,1,tied_agency
13909,20241119,173,2,4271.63,6246.28,1,tied_agency
12856,20250107,160,2,4083.21,5461.06,2,tied_agency
8807,20251121,106,6,1920.45,2533.44,2,tied_agency
15299,20250707,187,6,6678.99,7186.9,2,bancassurance
9979,20251024,124,1,3374.22,3200.88,2,bancassurance
1922,20230425,27,1,4821.47,5556.99,1,bancassurance
11062,20250127,135,3,2593.81,3224.9,1,tied_agency
14936,20240917,184,4,952.18,974.02,1,bancassurance
9380,20240422,118,5,1085.61,1267.41,1,bancassurance
4078,20250609,51,2,2115.47,2249.01,2,tied_agency
1321,20240613,21,4,560.14,681.55,2,tied_agency
11910,20240607,149,5,452.57,428.96,2,bancassurance
13478,20231113,167,4,1472.48,2113.7,2,bancassurance
9890,20240513,124,2,2162.61,1991.54,2,bancassurance
5643,20230220,69,3,2528.56,2681.75,1,tied_agency
15082,20230621,186,2,1943.15,2507.26,2,tied_agency
12484,20240624,156,4,2511.02,3712.62,1,bancassurance
4793,20240318,61,4,838.94,825.88,2,bancassurance
10825,20240927,132,3,1964.77,2576.38,1,tied_agency
14808,20251021,183,6,6038.67,6538.44,1,tied_agency
14891,20240103,9005,6,1241.85,1841.39,1,bancassurance
9639,20230619,123,2,4603.35,6250.37,1,tied_agency
6315,20240214,76,3,1549.02,1664.33,1,tied_agency
2593,20250210,33,2,2457.61,3444.65,2,bancassurance
13906,20240912,173,1,4407.12,5888.55,1,tied_agency
13278,20230214,165,2,2343.01,3243.18,2,tied_agency
7033,20240101,85,1,2118.98,2905.73,2,tied_agency
2316,20251128,29,2,4018.87,5511.83,1,tied_agency
636,20231024,12,5,859.65,910.12,2,bancassurance
14423,20241014,181,2,3261.3,4713.23,1,tied_agency
293,20230717,7,5,682.93,809.75,2,tied_agency
15246,20231103,187,3,1347.98,1997.0,2,bancassurance
8313,20240212,101,4,2177.91,3087.59,2,bancassurance
13728,20230105,170,3,2681.42,2822.39,2,tied_agency
7557,20240412,92,3,1637.7,2221.07,2,tied_agency
264,20240705,6,2,2396.0,3283.32,2,tied_agency
2678,20250807,34,3,2274.75,3028.43,2,tied_agency
8037,20250414,98,1,2781.74,3224.92,1,bancassurance
5825,20251209,70,6,2063.61,2740.36,2,tied_agency
11317,20230703,139,2,2080.87,2045.31,2,bancassurance
285,20230130,7,1,4121.03,4597.91,1,tied_agency
12692,20250929,157,3,1536.73,1621.13,2,bancassurance
6304,20231124,76,4,1855.8,2665.59,2,tied_agency
4326,20241126,54,2,4209.24,5549.57,1,bancassurance
12691,20250901,157,4,1129.4,1253.67,2,bancassurance
3310,20230117,42,2,977.65,1238.03,1,tied_agency
12239,20230626,153,1,1789.33,1740.24,2,bancassurance
1219,20230214,21,5,800.34,763.63,2,tied_agency
15996,20240730,198,6,3105.41,4449.31,1,bancassurance
13646,20230316,169,1,4115.1,4227.36,1,tied_agency
10213,20250514,126,3,2042.12,3004.92,2,bancassurance
8292,20231018,101,2,1122.35,1548.1,1,bancassurance
1689,20250908,24,2,4589.11,4388.17,2,bancassurance
7881,20230220,97,4,2613.86,2998.49,2,bancassurance
11837,20230313,149,6,7047.8,8913.04,1,bancassurance
2978,20240930,37,1,1172.58,1465.41,2,tied_agency
12359,20240325,154,6,2069.25,2946.25,1,tied_agency
931,20230821,16,1,3443.06,4293.1,1,tied_agency
10185,20241115,126,6,4034.86,3727.62,2,bancassurance
11868,20230914,149,2,2055.31,2812.61,2,bancassurance
839,20230607,15,6,2264.87,3259.43,1,tied_agency
1024,20231204,18,1,2408.41,2840.03,2,tied_agency
2040,20240605,28,1,2515.71,3026.44,2,bancassurance
6986,20230525,85,1,3068.74,2991.73,1,tied_agency
10097,20230419,126,3,918.28,1103.03,1,bancassurance
6171,20251212,74,3,2979.7,4197.09,2,tied_agency
6766,20250805,82,4,1399.14,1933.85,2,bancassurance
15324,20230605,189,2,1151.6,1151.71,2,bancassurance
4124,20230627,52,2,1630.02,1512.42,2,tied_agency
15922,20230828,197,1,3994.14,3777.47,2,tied_agency
2182,20230922,29,3,578.62,560.79,1,tied_agency
2675,20250603,34,3,556.4,688.79,1,tied_agency
3331,20240927,42,6,1655.88,2327.43,1,tied_agency
6539,20250929,79,2,1719.57,2537.46,1,bancassurance
7790,20240910,96,4,799.27,1168.08,1,tied_agency
13051,20250814,161,4,1628.59,2210.96,1,bancassurance
9625,20230403,123,3,680.48,982.13,1,tied_agency
14928,20240819,184,2,4161.37,4945.99,1,bancassurance
4992,20250703,62,5,1020.76,1279.2,2,tied_agency
4081,20250707,51,3,2011.5,2716.99,2,tied_agency
965,20230314,17,6,7579.38,9052.87,2,tied_agency
15050,20241216,185,5,489.01,693.44,2,tied_agency
5388,20240119,66,4,2933.92,3932.74,2,bancassurance
7595,20250818,92,2,3361.22,4798.18,1,tied_agency
1641,20241113,24,3,2377.72,3253.2,2,bancassurance
14383,20230714,181,1,4042.87,4901.73,2,tied_agency
11855,20230725,149,4,1697.86,1709.71,2,bancassurance
11724,20250120,147,1,2027.06,2116.28,2,tied_agency
8035,20250408,9009,4,2428.38,3348.14,2,bancassurance
10018,20231018,125,2,2338.13,2952.06,1,bancassurance
15606,20240415,192,6,2936.72,4285.6,1,tied_agency
1939,20240910,27,4,2533.73,2505.61,2,bancassurance
3156,20230911,39,5,1169.07,1506.96,2,bancassurance
6037,20240408,73,2,4315.39,6370.09,2,tied_agency
8831,20241107,107,1,3754.69,5573.98,2,bancassurance
13549,20230419,168,4,1042.25,1486.53,1,tied_agency
3937,20230915,50,4,2393.81,2355.31,1,bancassurance
14137,20230607,177,4,1372.63,1301.77,2,tied_agency
368,20240429,8,4,1776.95,1658.36,1,bancassurance
1575,20240101,24,4,1721.56,2260.05,1,bancassurance
14953,20241223,184,6,7342.07,9033.04,2,bancassurance
11928,20241024,149,6,7663.77,7954.47,2,bancassurance
2894,20230524,37,4,551.73,539.55,2,tied_agency
4428,20231213,56,5,247.05,246.51,1,tied_agency
14820,20251208,183,6,3071.85,3098.7,1,tied_agency
3724,20251110,9006,1,1896.58,2117.15,1,tied_agency
12786,20250819,158,3,934.06,1338.47,2,tied_agency
1624,20240819,24,2,1115.51,1565.78,2,bancassurance
882,20241209,15,6,1823.56,1804.58,1,tied_agency
15752,20240729,194,3,992.93,1266.51,2,bancassurance
6060,20250228,73,3,2094.32,2320.87,2,tied_agency
12980,20240603,9005,5,837.81,762.53,1,bancassurance
10788,20230925,132,4,2169.04,2970.82,1,tied_agency
2778,20230130,36,1,3073.31,3267.03,2,bancassurance
8066,20230411,99,1,1864.61,2795.31,2,bancassurance
6510,20241009,79,1,2445.31,3633.86,2,bancassurance
11783,20240710,148,6,6838.16,9455.43,1,bancassurance
12843,20240627,160,5,1072.69,1507.65,1,tied_agency
9678,20240108,123,4,2996.92,2721.54,2,tied_agency
8148,20250908,99,6,7231.17,9536.92,1,bancassurance
7767,20240506,96,1,984.77,1310.59,1,tied_agency
16124,20240816,200,2,2647.89,2446.93,2,tied_agency
1862,20241217,26,6,4127.46,4017.77,1,tied_agency
8019,20240711,98,6,1119.48,1566.09,1,bancassurance
10520,20240904,129,3,1298.57,1876.56,2,tied_agency
14396,20231201,181,4,2620.61,2754.95,1,tied_agency
4850,20250122,61,2,1435.14,1651.55,1,bancassurance
850,20231004,15,5,264.93,313.28,2,tied_agency
330,20230116,8,2,4866.14,6787.82,2,bancassurance
6791,20230922,83,6,7949.99,11608.52,2,bancassurance
112,20250519,3,6,3564.3,4026.63,1,tied_agency
4712,20250404,60,5,1116.12,1283.42,2,tied_agency
10906,20240715,133,4,2349.63,3511.48,1,tied_agency
11292,20251222,138,1,3255.59,3831.2,2,tied_agency
15768,20250314,194,4,518.07,510.44,2,bancassurance
8708,20250613,104,2,3166.55,3272.24,1,bancassurance
12636,20240909,157,4,629.1,795.35,1,bancassurance
8849,20230116,108,3,2646.46,2405.92,1,bancassurance
7070,20241014,85,6,7551.01,8082.41,2,tied_agency
15705,20251027,193,1,2295.33,3384.32,1,bancassurance
713,20230523,13,5,644.84,955.48,1,bancassurance
11229,20240221,138,1,4988.23,6588.66,1,tied_agency
1401,20251226,21,3,2152.27,3152.42,2,tied_agency
348,20230710,8,4,1286.26,1265.55,1,bancassurance
4879,20250825,61,5,408.69,605.9,2,bancassurance
5202,20231109,64,5,738.38,724.62,1,tied_agency
820,20250609,14,4,1684.62,1681.71,1,tied_agency
11420,20231106,140,5,814.7,1221.64,2,bancassurance
4928,20231011,62,1,4673.13,5653.51,2,tied_agency
10061,20250401,125,1,827.19,775.42,1,bancassurance
2141,20230105,29,3,694.47,1029.14,2,tied_agency
14691,20230901,183,3,920.65,1372.5,2,tied_agency
4914,20230424,62,4,2309.45,2962.75,1,tied_agency
15456,20250108,190,4,1402.61,1867.67,2,tied_agency
16061,20250224,199,1,1816.11,2008.07,1,bancassurance
1514,20250924,23,6,3881.26,5534.06,1,bancassurance
832,20230315,15,4,1308.65,1197.35,1,tied_agency
11345,20240715,139,4,1319.31,1279.08,1,bancassurance
7498,20250414,91,6,3094.37,4169.13,2,bancassurance
3979,20250305,50,5,930.19,1148.61,2,bancassurance
9075,20240122,113,6,1735.77,1897.22,2,tied_agency
4695,20240902,60,2,1369.87,1345.18,1,tied_agency
12847,20240812,160,3,2661.29,3753.68,1,tied_agency
6920,20241030,84,4,1706.06,1827.47,2,bancassurance
4310,20230828,54,6,4187.88,4428.34,2,bancassurance
2442,20231213,32,2,3806.73,4643.06,1,tied_agency
6310,20231221,76,3,1483.2,1876.18,1,tied_agency
11211,20230403,138,3,1500.83,1706.57,2,tied_agency
1870,20250217,26,2,1718.9,1922.05,1,tied_agency
8649,20240708,104,3,2516.09,2765.95,2,bancassurance
534,20230220,11,2,4323.94,5340.09,1,bancassurance
9290,20240108,9003,1,1132.95,1501.85,2,bancassurance
2160,20230529,29,1,4403.14,4695.89,1,tied_agency
4762,20230724,61,1,1653.77,1622.58,1,bancassurance
6112,20240116,74,3,2502.61,3318.54,1,tied_agency
3241,20230525,40,2,3600.23,4527.42,2,tied_agency
13403,20240124,166,4,1422.75,1390.17,2,tied_agency
8208,20241128,100,5,245.29,257.29,1,bancassurance
6466,20230719,79,6,7865.39,10187.29,1,bancassurance
11949,20250421,149,1,4625.6,5693.57,1,bancassurance
12430,20240719,155,6,5340.74,5076.86,1,tied_agency
104,20240917,3,6,4482.66,6520.42,2,tied_agency
3166,20240101,39,6,4724.98,6184.7,2,bancassurance
9185,20230324,115,5,565.86,598.65,2,tied_agency
13186,20250721,163,6,3468.02,5051.58,2,tied_agency
10798,20231219,132,1,4159.43,5585.2,1,tied_agency
14923,20240709,184,6,5261.62,5331.5,2,bancassurance
15121,20240205,186,2,3262.37,3289.02,1,tied_agency
2649,20240621,34,6,5784.65,5290.27,1,tied_agency
8165,20230628,100,5,804.49,1111.27,2,bancassurance
2975,20240819,37,1,4182.75,5749.86,1,tied_agency
5428,20250325,66,3,2049.78,2063.53,1,bancassurance
10721,20251023,130,2,1349.28,1916.96,1,tied_agency
4503,20250414,56,6,4543.62,6706.63,2,tied_agency
5380,20231027,66,6,4701.04,6403.44,2,bancassurance
8516,20241226,103,2,2432.97,3365.58,2,tied_agency
4919,20230627,62,5,1130.53,1271.3,1,tied_agency
12930,20230824,161,5,870.33,816.45,2,bancassurance
10803,20240207,132,5,652.34,897.85,2,tied_agency
11780,20240610,148,2,3154.67,4643.29,1,bancassurance
5514,20250305,67,3,2481.67,2999.44,1,tied_agency
15489,20230206,191,1,4705.28,6921.63,2,tied_agency
6788,20230808,83,2,842.12,828.36,2,bancassurance
6530,20250616,79,5,209.89,203.72,1,bancassurance
281,20251114,6,1,4239.66,5839.68,2,tied_agency
6107,20231019,74,3,1695.49,1848.41,1,tied_agency
12344,20231130,154,1,2661.23,3599.24,1,tied_agency
7796,20241024,96,4,2923.96,3963.61,1,tied_agency
14845,20230525,9001,5,1179.61,1641.72,2,bancassurance
2018,20240129,28,3,540.3,760.18,2,bancassurance
2057,20240930,28,4,1059.08,1060.77,2,bancassurance
15889,20240115,196,4,1616.98,1535.58,2,tied_agency
14096,20250303,176,6,5872.19,6680.2,2,bancassurance
3563,20230531,46,1,3099.45,3487.7,1,bancassurance
10053,20250207,125,4,2499.22,2600.38,1,bancassurance
9584,20250217,122,3,2117.96,3095.33,2,tied_agency
13600,20240805,168,1,1948.36,2449.5,1,tied_agency
8059,20230213,99,4,905.83,1324.79,2,bancassurance
12273,20240611,153,3,2175.82,2738.31,2,bancassurance
6795,20231009,83,3,2607.09,2427.35,1,bancassurance
1141,20250131,19,2,3575.39,4985.33,2,tied_agency
560,20231218,11,6,5550.6,8187.11,2,bancassurance
5378,20231013,9010,6,2547.44,3297.67,2,bancassurance
11658,20230320,146,6,3511.39,4566.61,2,bancassurance
14462,20251128,181,3,1424.92,1370.42,1,tied_agency
15815,20240228,195,3,2228.02,2832.6,2,bancassurance
12379,20240909,154,1,2946.7,3169.24,1,tied_agency
16018,20250514,198,5,580.06,756.01,1,bancassurance
584,20241231,11,6,2347.59,2836.68,1,bancassurance
8445,20240513,102,5,897.97,1083.49,2,bancassurance
